,barcode,entry,species_consensus,groups_consensus,accession_number,usda_q_number,alt_accession_number,uiuc_id,minicores_ainsworth_2025,quantity,transplanted,date_transplant,project,project_id,labeled,survival_6wks,root_exudate_collect_6wks,incubation_start_6wks,incubation_end_6wks,soil_6wks,soil_dry_time_start_6wks,soil_dry_time_end_6wks,root_dry_time_start_6wks,root_dry_time_end_6wks,root_6wks,root_exudate_collect_15wks,incubation_start_15wks,incubation_end_15wks,soil_15wks,soil_dry_time_start_15wks,soil_dry_time_end_15wks,root_dry_time_start_15wks,root_dry_time_end_15wks,root_15wks,notes,week,flush,sample_type,flush_initial_volume,flush_replenish,flush_final_volume,soil_initial_mg,soil_24hrs_mg,soil_final_mg,root_initial_mg,root_final_mg
333,Miscanthus sinensis  'JM0062.001'-Accn:JM0062.001-Q49550-Alt:,Miscanthus sinensis  'JM0062.001',Miscanthus sinensis,N Japan Msi,JM0062.001,Q49550,,JM0062.001,JM0062.001,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 10:55:00,2025/06/03 10:00:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 10:43:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,Had a lot of trouble collecting flushes dues to clogged stopcock and filter.,15wks,flush_1,exudate,10,5,12,4.0002,0.5468,0.53,0.0797,0.0525
334,Miscanthus sinensis  'JM0062.001'-Accn:JM0062.001-Q49550-Alt:,Miscanthus sinensis  'JM0062.001',Miscanthus sinensis,N Japan Msi,JM0062.001,Q49550,,JM0062.001,JM0062.001,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 10:55:00,2025/06/03 10:00:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 10:43:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,Had a lot of trouble collecting flushes dues to clogged stopcock and filter.,15wks,flush_2,exudate,10,,10.5,4.0002,0.5468,0.53,0.0797,0.0525
335,Miscanthus sinensis  'JM0062.001'-Accn:JM0062.001-Q49550-Alt:,Miscanthus sinensis  'JM0062.001',Miscanthus sinensis,N Japan Msi,JM0062.001,Q49550,,JM0062.001,JM0062.001,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 10:55:00,2025/06/03 10:00:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 10:43:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,Had a lot of trouble collecting flushes dues to clogged stopcock and filter.,15wks,,soil,,,,4.0002,0.5468,0.53,0.0797,0.0525
336,Miscanthus sinensis  'JM0062.001'-Accn:JM0062.001-Q49550-Alt:,Miscanthus sinensis  'JM0062.001',Miscanthus sinensis,N Japan Msi,JM0062.001,Q49550,,JM0062.001,JM0062.001,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 10:55:00,2025/06/03 10:00:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 10:43:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,Had a lot of trouble collecting flushes dues to clogged stopcock and filter.,15wks,,root,,,,4.0002,0.5468,0.53,0.0797,0.0525
337,Miscanthus sinensis  'RU2012-002'-Accn:RU2012-002-Q47623-Alt:,Miscanthus sinensis  'RU2012-002',Miscanthus sinensis,N Japan Msi,RU2012-002,Q47623,,RU2012-002,RU2012-002,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,6wks,flush_1,exudate,,,,,,,,
338,Miscanthus sinensis  'RU2012-002'-Accn:RU2012-002-Q47623-Alt:,Miscanthus sinensis  'RU2012-002',Miscanthus sinensis,N Japan Msi,RU2012-002,Q47623,,RU2012-002,RU2012-002,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,6wks,flush_2,exudate,,,,,,,,
339,Miscanthus sinensis  'RU2012-002'-Accn:RU2012-002-Q47623-Alt:,Miscanthus sinensis  'RU2012-002',Miscanthus sinensis,N Japan Msi,RU2012-002,Q47623,,RU2012-002,RU2012-002,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,6wks,,soil,,,,,,,,
340,Miscanthus sinensis  'RU2012-002'-Accn:RU2012-002-Q47623-Alt:,Miscanthus sinensis  'RU2012-002',Miscanthus sinensis,N Japan Msi,RU2012-002,Q47623,,RU2012-002,RU2012-002,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,6wks,,root,,,,,,,,
341,Miscanthus sinensis  'RU2012-002'-Accn:RU2012-002-Q47623-Alt:,Miscanthus sinensis  'RU2012-002',Miscanthus sinensis,N Japan Msi,RU2012-002,Q47623,,RU2012-002,RU2012-002,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,15wks,flush_1,exudate,,,,,,,,
342,Miscanthus sinensis  'RU2012-002'-Accn:RU2012-002-Q47623-Alt:,Miscanthus sinensis  'RU2012-002',Miscanthus sinensis,N Japan Msi,RU2012-002,Q47623,,RU2012-002,RU2012-002,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,15wks,flush_2,exudate,,,,,,,,
343,Miscanthus sinensis  'RU2012-002'-Accn:RU2012-002-Q47623-Alt:,Miscanthus sinensis  'RU2012-002',Miscanthus sinensis,N Japan Msi,RU2012-002,Q47623,,RU2012-002,RU2012-002,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,15wks,,soil,,,,,,,,
344,Miscanthus sinensis  'RU2012-002'-Accn:RU2012-002-Q47623-Alt:,Miscanthus sinensis  'RU2012-002',Miscanthus sinensis,N Japan Msi,RU2012-002,Q47623,,RU2012-002,RU2012-002,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,15wks,,root,,,,,,,,
345,Miscanthus sinensis  'JM11-041'-Accn:JM11-041-Q47549-Alt:2011-39-1,Miscanthus sinensis  'JM11-041',Miscanthus sinensis,S Japan Msi,JM11-041,Q47549,2011-39-1,JM11-041,JM11-041,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,6wks,flush_1,exudate,,,,,,,,
346,Miscanthus sinensis  'JM11-041'-Accn:JM11-041-Q47549-Alt:2011-39-1,Miscanthus sinensis  'JM11-041',Miscanthus sinensis,S Japan Msi,JM11-041,Q47549,2011-39-1,JM11-041,JM11-041,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,6wks,flush_2,exudate,,,,,,,,
347,Miscanthus sinensis  'JM11-041'-Accn:JM11-041-Q47549-Alt:2011-39-1,Miscanthus sinensis  'JM11-041',Miscanthus sinensis,S Japan Msi,JM11-041,Q47549,2011-39-1,JM11-041,JM11-041,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,6wks,,soil,,,,,,,,
348,Miscanthus sinensis  'JM11-041'-Accn:JM11-041-Q47549-Alt:2011-39-1,Miscanthus sinensis  'JM11-041',Miscanthus sinensis,S Japan Msi,JM11-041,Q47549,2011-39-1,JM11-041,JM11-041,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,6wks,,root,,,,,,,,
349,Miscanthus sinensis  'JM11-041'-Accn:JM11-041-Q47549-Alt:2011-39-1,Miscanthus sinensis  'JM11-041',Miscanthus sinensis,S Japan Msi,JM11-041,Q47549,2011-39-1,JM11-041,JM11-041,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,15wks,flush_1,exudate,,,,,,,,
350,Miscanthus sinensis  'JM11-041'-Accn:JM11-041-Q47549-Alt:2011-39-1,Miscanthus sinensis  'JM11-041',Miscanthus sinensis,S Japan Msi,JM11-041,Q47549,2011-39-1,JM11-041,JM11-041,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,15wks,flush_2,exudate,,,,,,,,
351,Miscanthus sinensis  'JM11-041'-Accn:JM11-041-Q47549-Alt:2011-39-1,Miscanthus sinensis  'JM11-041',Miscanthus sinensis,S Japan Msi,JM11-041,Q47549,2011-39-1,JM11-041,JM11-041,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,15wks,,soil,,,,,,,,
352,Miscanthus sinensis  'JM11-041'-Accn:JM11-041-Q47549-Alt:2011-39-1,Miscanthus sinensis  'JM11-041',Miscanthus sinensis,S Japan Msi,JM11-041,Q47549,2011-39-1,JM11-041,JM11-041,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,15wks,,root,,,,,,,,
353,Miscanthus sinensis  'Gracillimus'-Accn:UI10-00048--Alt:,Miscanthus sinensis  'Gracillimus',Miscanthus sinensis,S Japan Msi,UI10-00048,,,UI10-00048,UI10-00048,,,,mxg_genotype_exudates,MXG_GENEX,,,,,,,,,,,,,,,,,,,,,,6wks,flush_1,exudate,,,,,,,,
354,Miscanthus sinensis  'Gracillimus'-Accn:UI10-00048--Alt:,Miscanthus sinensis  'Gracillimus',Miscanthus sinensis,S Japan Msi,UI10-00048,,,UI10-00048,UI10-00048,,,,mxg_genotype_exudates,MXG_GENEX,,,,,,,,,,,,,,,,,,,,,,6wks,flush_2,exudate,,,,,,,,
355,Miscanthus sinensis  'Gracillimus'-Accn:UI10-00048--Alt:,Miscanthus sinensis  'Gracillimus',Miscanthus sinensis,S Japan Msi,UI10-00048,,,UI10-00048,UI10-00048,,,,mxg_genotype_exudates,MXG_GENEX,,,,,,,,,,,,,,,,,,,,,,6wks,,soil,,,,,,,,
356,Miscanthus sinensis  'Gracillimus'-Accn:UI10-00048--Alt:,Miscanthus sinensis  'Gracillimus',Miscanthus sinensis,S Japan Msi,UI10-00048,,,UI10-00048,UI10-00048,,,,mxg_genotype_exudates,MXG_GENEX,,,,,,,,,,,,,,,,,,,,,,6wks,,root,,,,,,,,
357,Miscanthus sinensis  'Gracillimus'-Accn:UI10-00048--Alt:,Miscanthus sinensis  'Gracillimus',Miscanthus sinensis,S Japan Msi,UI10-00048,,,UI10-00048,UI10-00048,,,,mxg_genotype_exudates,MXG_GENEX,,,,,,,,,,,,,,,,,,,,,,15wks,flush_1,exudate,,,,,,,,
358,Miscanthus sinensis  'Gracillimus'-Accn:UI10-00048--Alt:,Miscanthus sinensis  'Gracillimus',Miscanthus sinensis,S Japan Msi,UI10-00048,,,UI10-00048,UI10-00048,,,,mxg_genotype_exudates,MXG_GENEX,,,,,,,,,,,,,,,,,,,,,,15wks,flush_2,exudate,,,,,,,,
359,Miscanthus sinensis  'Gracillimus'-Accn:UI10-00048--Alt:,Miscanthus sinensis  'Gracillimus',Miscanthus sinensis,S Japan Msi,UI10-00048,,,UI10-00048,UI10-00048,,,,mxg_genotype_exudates,MXG_GENEX,,,,,,,,,,,,,,,,,,,,,,15wks,,soil,,,,,,,,
360,Miscanthus sinensis  'Gracillimus'-Accn:UI10-00048--Alt:,Miscanthus sinensis  'Gracillimus',Miscanthus sinensis,S Japan Msi,UI10-00048,,,UI10-00048,UI10-00048,,,,mxg_genotype_exudates,MXG_GENEX,,,,,,,,,,,,,,,,,,,,,,15wks,,root,,,,,,,,
361,Miscanthus sinensis  'Miyazaki'-Accn:UI11-00001--Alt:Koike-22,Miscanthus sinensis  'Miyazaki',Miscanthus sinensis,S Japan Msi,UI11-00001,Koike-22,Koike-22,UI11-00001,UI11-00001,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,6wks,flush_1,exudate,,,,,,,,
362,Miscanthus sinensis  'Miyazaki'-Accn:UI11-00001--Alt:Koike-22,Miscanthus sinensis  'Miyazaki',Miscanthus sinensis,S Japan Msi,UI11-00001,Koike-22,Koike-22,UI11-00001,UI11-00001,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,6wks,flush_2,exudate,,,,,,,,
363,Miscanthus sinensis  'Miyazaki'-Accn:UI11-00001--Alt:Koike-22,Miscanthus sinensis  'Miyazaki',Miscanthus sinensis,S Japan Msi,UI11-00001,Koike-22,Koike-22,UI11-00001,UI11-00001,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,6wks,,soil,,,,,,,,
364,Miscanthus sinensis  'Miyazaki'-Accn:UI11-00001--Alt:Koike-22,Miscanthus sinensis  'Miyazaki',Miscanthus sinensis,S Japan Msi,UI11-00001,Koike-22,Koike-22,UI11-00001,UI11-00001,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,6wks,,root,,,,,,,,
365,Miscanthus sinensis  'Miyazaki'-Accn:UI11-00001--Alt:Koike-22,Miscanthus sinensis  'Miyazaki',Miscanthus sinensis,S Japan Msi,UI11-00001,Koike-22,Koike-22,UI11-00001,UI11-00001,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,15wks,flush_1,exudate,,,,,,,,
366,Miscanthus sinensis  'Miyazaki'-Accn:UI11-00001--Alt:Koike-22,Miscanthus sinensis  'Miyazaki',Miscanthus sinensis,S Japan Msi,UI11-00001,Koike-22,Koike-22,UI11-00001,UI11-00001,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,15wks,flush_2,exudate,,,,,,,,
367,Miscanthus sinensis  'Miyazaki'-Accn:UI11-00001--Alt:Koike-22,Miscanthus sinensis  'Miyazaki',Miscanthus sinensis,S Japan Msi,UI11-00001,Koike-22,Koike-22,UI11-00001,UI11-00001,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,15wks,,soil,,,,,,,,
368,Miscanthus sinensis  'Miyazaki'-Accn:UI11-00001--Alt:Koike-22,Miscanthus sinensis  'Miyazaki',Miscanthus sinensis,S Japan Msi,UI11-00001,Koike-22,Koike-22,UI11-00001,UI11-00001,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,,,,,,,,,,,,,,,,,,,,,15wks,,root,,,,,,,,
369,Miscanthus sinensis  'NC-2010-003 Nat Pop 2011-75-3-5'-Accn:UI14-00019--Alt:,Miscanthus sinensis  'NC-2010-003 Nat Pop 2011-75-3-5',Miscanthus sinensis,S Japan Msi,UI14-00019,,,UI14-00019,UI14-00019,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 11:49:00,2025/06/03 10:25:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 10:32:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,"While transfering into the 6wk sample oven to dry, a small bit of soil was spilled",6wks,flush_1,exudate,10,5,8.4,4.0035,1.1645,1.1523,0.0246,0.0142
370,Miscanthus sinensis  'NC-2010-003 Nat Pop 2011-75-3-5'-Accn:UI14-00019--Alt:,Miscanthus sinensis  'NC-2010-003 Nat Pop 2011-75-3-5',Miscanthus sinensis,S Japan Msi,UI14-00019,,,UI14-00019,UI14-00019,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 11:49:00,2025/06/03 10:25:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 10:32:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,"While transfering into the 6wk sample oven to dry, a small bit of soil was spilled",6wks,flush_2,exudate,10,,9.5,4.0035,1.1645,1.1523,0.0246,0.0142
371,Miscanthus sinensis  'NC-2010-003 Nat Pop 2011-75-3-5'-Accn:UI14-00019--Alt:,Miscanthus sinensis  'NC-2010-003 Nat Pop 2011-75-3-5',Miscanthus sinensis,S Japan Msi,UI14-00019,,,UI14-00019,UI14-00019,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 11:49:00,2025/06/03 10:25:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 10:32:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,"While transfering into the 6wk sample oven to dry, a small bit of soil was spilled",6wks,,soil,,,,4.0035,1.1645,1.1523,0.0246,0.0142
372,Miscanthus sinensis  'NC-2010-003 Nat Pop 2011-75-3-5'-Accn:UI14-00019--Alt:,Miscanthus sinensis  'NC-2010-003 Nat Pop 2011-75-3-5',Miscanthus sinensis,S Japan Msi,UI14-00019,,,UI14-00019,UI14-00019,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 11:49:00,2025/06/03 10:25:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 10:32:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,"While transfering into the 6wk sample oven to dry, a small bit of soil was spilled",6wks,,root,,,,4.0035,1.1645,1.1523,0.0246,0.0142
373,Miscanthus sinensis  'NC-2010-003 Nat Pop 2011-75-3-5'-Accn:UI14-00019--Alt:,Miscanthus sinensis  'NC-2010-003 Nat Pop 2011-75-3-5',Miscanthus sinensis,S Japan Msi,UI14-00019,,,UI14-00019,UI14-00019,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 11:49:00,2025/06/03 10:25:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 10:32:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,"While transfering into the 6wk sample oven to dry, a small bit of soil was spilled",15wks,flush_1,exudate,10,5,11,4.002,0.7823,0.7565,0.0047,0.0039
374,Miscanthus sinensis  'NC-2010-003 Nat Pop 2011-75-3-5'-Accn:UI14-00019--Alt:,Miscanthus sinensis  'NC-2010-003 Nat Pop 2011-75-3-5',Miscanthus sinensis,S Japan Msi,UI14-00019,,,UI14-00019,UI14-00019,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 11:49:00,2025/06/03 10:25:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 10:32:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,"While transfering into the 6wk sample oven to dry, a small bit of soil was spilled",15wks,flush_2,exudate,10,,9.5,4.002,0.7823,0.7565,0.0047,0.0039
375,Miscanthus sinensis  'NC-2010-003 Nat Pop 2011-75-3-5'-Accn:UI14-00019--Alt:,Miscanthus sinensis  'NC-2010-003 Nat Pop 2011-75-3-5',Miscanthus sinensis,S Japan Msi,UI14-00019,,,UI14-00019,UI14-00019,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 11:49:00,2025/06/03 10:25:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 10:32:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,"While transfering into the 6wk sample oven to dry, a small bit of soil was spilled",15wks,,soil,,,,4.002,0.7823,0.7565,0.0047,0.0039
376,Miscanthus sinensis  'NC-2010-003 Nat Pop 2011-75-3-5'-Accn:UI14-00019--Alt:,Miscanthus sinensis  'NC-2010-003 Nat Pop 2011-75-3-5',Miscanthus sinensis,S Japan Msi,UI14-00019,,,UI14-00019,UI14-00019,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 11:49:00,2025/06/03 10:25:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 10:32:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,"While transfering into the 6wk sample oven to dry, a small bit of soil was spilled",15wks,,root,,,,4.002,0.7823,0.7565,0.0047,0.0039
377,Miscanthus floridulus  'NG77-022'-Accn:PI417947--Alt:,Miscanthus floridulus  'NG77-022',Miscanthus floridulus,SE China Msi,PI417947,,,PI417947,PI417947,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 11:41:00,2025/06/03 10:35:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 11:00:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,The 15wk sample of soil contains a lot of roots,6wks,flush_1,exudate,10,5,11,4.0068,0.9682,0.9685,0.0992,0.0321
378,Miscanthus floridulus  'NG77-022'-Accn:PI417947--Alt:,Miscanthus floridulus  'NG77-022',Miscanthus floridulus,SE China Msi,PI417947,,,PI417947,PI417947,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 11:41:00,2025/06/03 10:35:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 11:00:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,The 15wk sample of soil contains a lot of roots,6wks,flush_2,exudate,10,,9,4.0068,0.9682,0.9685,0.0992,0.0321
379,Miscanthus floridulus  'NG77-022'-Accn:PI417947--Alt:,Miscanthus floridulus  'NG77-022',Miscanthus floridulus,SE China Msi,PI417947,,,PI417947,PI417947,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 11:41:00,2025/06/03 10:35:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 11:00:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,The 15wk sample of soil contains a lot of roots,6wks,,soil,,,,4.0068,0.9682,0.9685,0.0992,0.0321
380,Miscanthus floridulus  'NG77-022'-Accn:PI417947--Alt:,Miscanthus floridulus  'NG77-022',Miscanthus floridulus,SE China Msi,PI417947,,,PI417947,PI417947,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 11:41:00,2025/06/03 10:35:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 11:00:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,The 15wk sample of soil contains a lot of roots,6wks,,root,,,,4.0068,0.9682,0.9685,0.0992,0.0321
381,Miscanthus floridulus  'NG77-022'-Accn:PI417947--Alt:,Miscanthus floridulus  'NG77-022',Miscanthus floridulus,SE China Msi,PI417947,,,PI417947,PI417947,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 11:41:00,2025/06/03 10:35:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 11:00:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,The 15wk sample of soil contains a lot of roots,15wks,flush_1,exudate,10,5,10,4.0028,0.84,0.8586,0.2352,0.0611
382,Miscanthus floridulus  'NG77-022'-Accn:PI417947--Alt:,Miscanthus floridulus  'NG77-022',Miscanthus floridulus,SE China Msi,PI417947,,,PI417947,PI417947,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 11:41:00,2025/06/03 10:35:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 11:00:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,The 15wk sample of soil contains a lot of roots,15wks,flush_2,exudate,10,,9.25,4.0028,0.84,0.8586,0.2352,0.0611
383,Miscanthus floridulus  'NG77-022'-Accn:PI417947--Alt:,Miscanthus floridulus  'NG77-022',Miscanthus floridulus,SE China Msi,PI417947,,,PI417947,PI417947,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 11:41:00,2025/06/03 10:35:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 11:00:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,The 15wk sample of soil contains a lot of roots,15wks,,soil,,,,4.0028,0.84,0.8586,0.2352,0.0611
384,Miscanthus floridulus  'NG77-022'-Accn:PI417947--Alt:,Miscanthus floridulus  'NG77-022',Miscanthus floridulus,SE China Msi,PI417947,,,PI417947,PI417947,1,1,2025/04/15 00:00:00,mxg_genotype_exudates,MXG_GENEX,1,1,1,2025/06/02 11:41:00,2025/06/03 10:35:00,1,2025/06/04 15:18:00,2025/06/06 15:26:00,2025/06/04 15:18:00,2025/06/06 15:26:00,1,1,2025/08/05 11:00:00,2025/08/06 10:00:00,1,2025/08/07 16:31:00,2025/08/09 18:24:00,2025/08/07 16:31:00,2025/08/08 16:51:00,1,The 15wk sample of soil contains a lot of roots,15wks,,root,,,,4.0028,0.84,0.8586,0.2352,0.0611
